"IdAlumno","PeriodoAcad","Genero","PrepaPrivada","PromedioAcum"
"A90329","AD06","M","Publica",84.208
"A90330","AD06","M","Publica",92.157
"A90332","AD06","M","Publica",84.785
"A90333","AD06","M","Publica",86.916
"A90335","AD06","M","Publica",0
"A90337","AD06","M","Publica",0
"A90338","AD06","M","Privada",93.444
"A90339","AD06","F","Privada",88.235
"A90341","AD06","M","Publica",68.2
"A90342","AD06","M","Privada",77.234
"A90343","AD06","M","Privada",82.294
"A90344","AD06","M","Privada",79.882
"A90346","AD06","F","Privada",83.21
"A90347","AD06","F","Privada",87.466
"A90348","AD06","M","Privada",80.648
"A90350","AD06","M","Publica",74.766
"A90351","AD06","M","Privada",85.058
"A90353","AD06","M","Publica",73.025
"A90356","AD06","F","Privada",88.25
"A90357","AD06","F","Privada",90
"A90358","AD06","F","Privada",77.264
"A90359","AD06","M","Privada",58.19
"A90360","AD06","M","Privada",78.195
"A90361","AD06","M","Privada",83.421
"A90365","AD06","M","Privada",84.769
"A90367","AD06","M","Privada",85.361
"A90368","AD06","F","Privada",95.187
"A90369","AD06","M","Privada",75.5
"A90370","AD06","M","Privada",81.242
"A90372","AD06","M","Publica",85.15
"A90373","AD06","M","Privada",88.421
"A90374","AD06","M","Privada",78.175
"A90375","AD06","M","Privada",90.325
"A90377","AD06","M","Privada",86.815
"A90378","AD06","F","Publica",81.5
"A90379","AD06","F","Publica",77.23
"A90380","AD06","F","Privada",79.2
"A90381","AD06","F","Privada",82
"A90382","AD06","M","Publica",83.633
"A90385","AD06","M","Privada",84.375
"A90386","AD06","M","Privada",95.425
"A90387","AD06","M","Privada",80.178
"A90388","AD06","F","Privada",79.448
"A90389","AD06","M","Privada",85.292
"A90390","AD06","M","Privada",78.702
"A90391","AD06","M","Privada",89.216
"A90392","AD06","M","Privada",84.378
"A90393","AD06","M","Privada",87.051
"A90395","AD06","M","Privada",77.555
"A90396","AD06","M","Privada",76.55
"A90397","AD06","F","Privada",79.166
"A90398","AD06","M","Privada",91.088
"A90401","AD06","F","Privada",81.1
"A90402","AD06","M","Privada",77.857
"A90405","AD06","F","Privada",90.384
"A90406","AD06","F","Publica",92.914
"A90408","AD06","F","Privada",91.382
"A90409","AD06","F","Privada",82.648
"A90413","AD06","F","Privada",81
"A90417","AD06","F","Publica",89.125
"A90418","AD06","F","Privada",82.47
"A90420","AD06","M","Publica",76.466
"A90422","AD06","F","Privada",88.647
"A90423","AD06","F","Privada",94.774
"A90425","AD06","M","Publica",85.023
"A90426","AD06","M","Privada",87.405
"A90428","AD06","M","Publica",82.448
"A90429","AD06","M","Privada",84.277
"A90431","AD06","M","Privada",74.6
"A90434","AD06","M","Privada",87.242
"A90436","AD06","F","Publica",92.354
"A90437","AD06","F","Privada",85.794
"A90438","AD06","F","Privada",82.27
"A90439","AD06","M","Privada",65.705
"A90440","AD06","M","Privada",83.416
"A90444","AD06","M","Privada",81.925
"A90445","AD06","F","Privada",83.394
"A90446","AD06","F","Privada",69.937
"A90447","AD06","F","Privada",86.466
"A90450","AD06","M","Privada",91.054
"A90451","AD06","M","Privada",93.027
"A90455","AD06","F","Publica",91.861
"A90458","AD06","F","Privada",84.935
"A90459","AD06","M","Privada",89.606
"A90460","AD06","M","Publica",92.459
"A90462","AD06","M","Privada",91.075
"A90466","AD06","F","Privada",82.82
"A90467","AD06","F","Privada",86.965
"A90469","AD06","F","Privada",87.947
"A90470","AD06","F","Privada",89.487
"A90471","AD06","F","Privada",90.789
"A90472","AD06","M","Privada",85.972
"A90474","AD06","M","Privada",85.926
"A90475","AD06","M","Privada",86.594
"A90476","AD06","M","Privada",82.083
"A90480","AD06","M","Privada",83.102
"A90482","AD06","F","Publica",82.242
"A90483","AD06","M","Privada",72.87
"A90484","AD06","F","Privada",82.025
"A90485","AD06","F","Privada",76.783
"A90487","AD06","F","Publica",81
"A90489","AD06","F","Privada",83.384
"A90490","AD06","M","Privada",74.071
"A90491","AD06","M","Privada",74.769
"A90492","AD06","F","Privada",96.729
"A90497","AD06","F","Privada",85.729
"A90498","AD06","M","Privada",80.433
"A90501","AD06","M","Privada",94.547
"A90502","AD06","M","Privada",64.615
"A90503","AD06","M","Privada",87.052
"A90504","AD06","M","Privada",87.675
"A90509","AD06","F","Privada",89.236
"A90510","AD06","F","Privada",82
"A90511","AD06","F","Privada",88.951
"A90514","AD06","M","Privada",84.41
"A90519","AD06","F","Privada",84.833
"A90521","AD06","M","Privada",85.432
"A90522","AD06","F","Privada",87.076
"A90523","AD06","M","Privada",79.606
"A90524","AD06","F","Privada",97.84
"A90525","AD06","F","Privada",90
"A90527","AD06","F","Privada",87.761
"A90530","AD06","F","Privada",87.151
"A90531","AD06","M","Privada",76.194
"A90532","AD06","F","Privada",73.08
"A90533","AD06","M","Privada",94.466
"A90536","AD06","M","Privada",88.642
"A90538","AD06","F","Privada",78.807
"A90539","AD06","M","Privada",91.769
"A90540","AD06","M","Privada",92.6
"A90542","AD06","M","Privada",84
"A90545","AD06","M","Privada",72
"A90547","AD06","F","Privada",84.92
"A90548","AD06","M","Privada",75.148
"A90549","AD06","M","Privada",84.269
"A90550","AD06","M","Privada",99.185
"A90552","AD06","M","Privada",76.333
"A90554","AD06","M","Privada",78.3
"A90558","AD06","M","Privada",86.423
"A90559","AD06","F","Privada",73.96
"A90561","AD06","M","Privada",83.391
"A90562","AD06","F","Privada",68.437
"A90564","AD06","M","Privada",75.653
"A90565","AD06","M","Privada",84.666
"A90566","AD06","M","Privada",72
"A90568","AD06","M","Privada",70.5
"A90570","AD06","F","Privada",89.318
"A90571","AD06","F","Privada",83.071
"A90572","AD06","F","Publica",83.863
"A90573","AD06","M","Privada",83.357
"A90574","AD06","M","Privada",80.851
"A90575","AD06","M","Privada",74.333
"A90578","AD06","M","Privada",72.833
"A90579","AD06","M","Privada",81.857
"A90580","AD06","M","Privada",94.178
"A90581","AD06","F","Privada",79
"A90582","AD06","M","Publica",89.521
"A90583","AD06","M","Privada",76.178
"A90586","AD06","M","Publica",78.555
"A90592","AD06","M","Privada",81.111
"A90593","AD06","F","Publica",93.166
"A90594","AD06","M","Privada",81.142
"A90597","AD06","M","Privada",68.652
"A90598","AD06","M","Privada",84.037
"A90601","AD06","M","Privada",83.37
"A90602","AD06","F","Privada",86.782
"A90603","AD06","F","Privada",97.208
"A90605","AD06","M","Privada",96.259
"A90606","AD06","M","Privada",83.892
"A90609","AD06","F","Privada",84.607
"A90610","AD06","F","Privada",90.692
"A90611","AD06","M","Privada",80.526
"A90612","AD06","F","Privada",87.56
"A90614","AD06","M","Privada",81.562
"A90615","AD06","F","Privada",79
"A90616","AD06","F","Publica",91.5
"A90617","AD06","M","Privada",84.631
"A90620","AD06","M","Publica",77.166
"A90621","AD06","M","Privada",94
"A90622","AD06","M","Privada",84.333
"A90623","AD06","F","Privada",97.076
"A90625","AD06","M","Privada",93.28
"A90626","AD06","F","Privada",86.192
"A90627","AD06","M","Privada",90.538
"A90628","AD06","M","Privada",78.428
"A90629","AD06","M","Privada",87.857
"A90631","AD06","M","Privada",73.208
"A90632","AD06","F","Privada",94.925
"A90634","AD06","F","Privada",81
"A90638","AD06","F","Privada",86.5
"A90639","AD06","F","Privada",88.083
"A90641","AD06","M","Privada",82.931
"A90642","AD06","M","Privada",79.714
"A90644","AD06","M","Privada",86.785
"A90647","AD06","M","Privada",85.769
"A90648","AD06","F","Privada",87.043
"A90649","AD06","M","Publica",86.08
"A90650","AD06","F","Privada",82.615
"A90651","AD06","F","Publica",93.386
"A90652","AD06","M","Privada",80.555
"A90656","AD06","M","Privada",87.136
"A90658","AD06","F","Privada",88.04
"A90659","AD06","M","Privada",83.625
"A90661","AD06","F","Privada",86.148
"A90663","AD06","M","Privada",92.333
"A90665","AD06","F","Privada",84.407
"A90666","AD06","F","Publica",88.909
"A90668","AD06","F","Privada",78.777
"A90669","AD06","M","Privada",82.375
"A90672","AD06","F","Privada",88
"A90674","AD06","F","Publica",89.88
"A90675","AD06","M","Privada",89.407
"A90677","AD06","M","Privada",93
"A90678","AD06","M","Publica",97.342
"A90679","AD06","M","Privada",91.148
"A90680","AD06","F","Privada",81.481
"A90683","AD06","M","Privada",89.9
"A90687","AD06","M","Privada",87.44
"A90688","AD06","M","Privada",77.384
"A90689","AD06","M","Privada",79.857
"A90691","AD06","M","Privada",73.96
"A90695","AD06","M","Privada",77.423
"A90697","AD06","M","Privada",66.958
"A90698","AD06","F","Privada",86.538
"A90700","AD06","M","Privada",78.25
"A90702","AD06","F","Privada",95.206
"A90703","AD06","F","Privada",90.689
"A90705","AD06","F","Privada",89.681
"A90706","AD06","F","Publica",86.571
"A90707","AD06","M","Privada",75.615
"A90708","AD06","F","Privada",93.6
"A90709","AD06","F","Publica",86.636
"A90711","AD06","F","Privada",87.769
"A90712","AD06","F","Privada",87.846
"A90713","AD06","M","Privada",80.208
"A90714","AD06","M","Publica",77.68
"A90719","AD06","F","Privada",78.444
"A90722","AD06","F","Privada",85.227
"A90723","AD06","F","Privada",90.925
"A90724","AD06","M","Privada",60.181
"A90728","AD06","M","Privada",79.75
"A90729","AD06","M","Publica",87.826
"A90730","AD06","M","Privada",71.375
"A90732","AD06","F","Privada",87.125
"A90733","AD06","F","Privada",76.277
"A90734","AD06","M","Privada",58.954
"A90735","AD06","F","Privada",80.179
"A90739","AD06","F","Privada",94.52
"A90740","AD06","M","Privada",74.461
"A90741","AD06","M","Privada",91.538
"A90742","AD06","F","Privada",81.291
"A90746","AD06","M","Privada",68.454
"A90747","AD06","M","Privada",87.692
"A90750","AD06","M","Privada",86.428
"A90751","AD06","M","Privada",85.571
"A90752","AD06","M","Privada",83.187
"A90753","AD06","M","Privada",71.384
"A90754","AD06","M","Privada",82
"A90756","AD06","M","Privada",85.6
"A90757","AD06","M","Privada",91.8
"A90758","AD06","M","Privada",94.5
"A90760","AD06","M","Privada",86.615
"A90761","AD06","F","Privada",84.6
"A90762","AD06","M","Privada",56.846
"A90763","AD06","F","Publica",89.333
"A90764","AD06","M","Privada",80.9
"A90767","AD06","M","Privada",85
"A90768","AD06","M","Privada",74
"A90772","AD06","F","Privada",0
"A90773","AD06","M","Privada",87.923
"A90774","AD06","M","Privada",81.285
"A90775","AD06","M","Privada",88.846
"A90776","AD06","M","Privada",62.636
"A90777","AD06","F","Privada",72.538
"A90778","AD06","F","Privada",89.8
"A90779","AD06","M","Privada",64
"A90780","AD06","M","Privada",76.384
"A90781","AD06","F","Privada",88.076
"A90782","AD06","M","Privada",79.5
"A90783","AD06","F","Privada",83
"A90784","AD06","F","Privada",95.187
"A90785","AD06","M","Privada",83.733
"A90786","AD06","M","Privada",83
"A90787","AD06","F","Privada",75
"A90789","AD06","M","Privada",93.846
"A90791","AD06","F","Privada",91.266
"A90793","AD06","F","Privada",73.615
"A90795","AD06","M","Privada",88.769
"A90796","AD06","M","Privada",87.7
"A90797","AD06","M","Privada",83
"A90798","AD06","M","Privada",84
"A90800","AD06","M","Privada",71.625
"A90801","AD06","F","Privada",96.214
"A90804","AD06","F","Privada",94.4
"A90805","AD06","F","Privada",83.7
"A90807","AD06","F","Privada",89.357
"A90809","AD06","F","Privada",85.076
"A90811","AD06","F","Privada",76.777
"A90812","AD06","M","Privada",80.25
"A90814","AD06","M","Privada",36.333
"A90815","AD06","F","Privada",75.933
"A90816","AD06","M","Privada",39.2
"A90817","AD06","M","Privada",77
"A90818","AD06","M","Privada",97.428
"A90819","AD06","M","Publica",72.916
"A90820","AD06","M","Privada",76.866
"A90821","AD06","M","Privada",80.8
"A90823","AD06","M","Privada",90.266
"A90826","AD06","M","Privada",84
"A90827","AD06","F","Privada",89.785
"A90829","AD06","M","Privada",85.714
"A90830","AD06","M","Privada",94.538
"A90831","AD06","M","Privada",93.538
"A90832","AD06","F","Privada",90.181
"A90833","AD06","F","Privada",86.636
"A90836","AD06","M","Privada",86.666
"A90837","AD06","M","Privada",69.5
"A90838","AD06","F","Privada",93.142
"A90839","AD06","F","Privada",92.538
"A90841","AD06","M","Publica",89.692
"A90842","AD06","F","Privada",97
"A90843","AD06","M","Privada",92.625
"A90844","AD06","F","Privada",90.083
"A90845","AD06","M","Privada",65.714
"A90846","AD06","M","Privada",76.642
"A90848","AD06","M","Privada",85.785
"A90849","AD06","M","Privada",76.714
"A90850","AD06","M","Publica",87.423
"A90851","AD06","F","Privada",91.076
"A90852","AD06","M","Privada",93.769
"A90853","AD06","F","Privada",89.928
"A90854","AD06","F","Privada",90
"A90858","AD06","M","Privada",92.23
"A90859","AD06","M","Privada",81.4
"A90861","AD06","M","Privada",80.846
"A90862","AD06","M","Privada",77.75
"A90863","AD06","M","Privada",69.5
"A90865","AD06","M","Privada",82.2
"A90868","AD06","M","Privada",71.571
"A90869","AD06","M","Privada",79.785
"A90870","AD06","F","Privada",86.785
"A90872","AD06","M","Privada",88.357
"A90874","AD06","M","Publica",86.916
"A90876","AD06","F","Privada",89.583
"A90877","AD06","M","Publica",97.5
"A90878","AD06","M","Privada",84.363
"A90879","AD06","F","Publica",85.285
"A90880","AD06","F","Publica",92.73
"A90881","AD06","M","Privada",76.545
"A90882","AD06","M","Privada",95.153
"A90883","AD06","M","Privada",80.8
"A90884","AD06","F","Privada",74.538
"A90886","AD06","M","Privada",79.384
"A90887","AD06","M","Publica",82.916
"A90890","AD06","M","Privada",76.75
"A90894","AD06","M","Privada",81.062
"A90895","AD06","F","Privada",81.5
"A90896","AD06","M","Publica",74.285
"A90897","AD06","M","Privada",87.666
"A90898","AD06","F","Privada",89.23
"A90899","AD06","M","Privada",83.181
"A90902","AD06","F","Privada",81
"A90904","AD06","M","Privada",88.5
"A90906","AD06","M","Privada",79.666
"A90910","AD06","F","Privada",94.071
"A90912","AD06","F","Publica",78.608
"A90913","AD06","M","Privada",0
"A90917","AD06","M","Privada",91.928
"A90918","AD06","M","Publica",84.222
"A90919","AD06","F","Privada",95.533
"A90921","AD06","F","Privada",89.642
"A90923","AD06","F","Privada",83.714
"A90924","AD06","M","Publica",96.307
"A90925","AD06","M","Privada",89.066
"A90927","AD06","F","Privada",80.545
"A90929","AD06","M","Privada",79.642
"A90931","AD06","M","Publica",76.615
"A90934","AD06","F","Privada",85.642
"A90935","AD06","F","Privada",90.333
"A90936","AD06","F","Privada",84.23
"A90937","AD06","F","Privada",0
"A90938","AD06","F","Privada",79.666
"A90939","AD06","M","Privada",84.714
"A90940","AD06","M","Publica",80.7
"A90943","AD06","M","Privada",80.307
"A90946","AD06","F","Privada",76.538
"A90947","AD06","M","Publica",89.217
"A90948","AD06","F","Privada",77.833
"A90949","AD06","M","Publica",94.043
"A90951","AD06","F","Privada",74
"A90954","AD06","F","Privada",86.153
"A90955","AD06","M","Privada",77
"A90956","AD06","M","Privada",81.875
"A90958","AD06","F","Publica",76.583
"A90959","AD06","M","Privada",87.133
"A90960","AD06","F","Privada",89
"A90961","AD06","M","Privada",86.384
"A90963","AD06","M","Privada",73.384
"A90964","AD06","F","Privada",76.583
"A90971","AD06","F","Privada",0
"A90972","AD06","F","Privada",0
"A90975","AD06","F","Privada",0
"A90978","AD06","F","Privada",0
"A90980","AD06","F","Privada",0
"A90982","AD06","F","Privada",0
"A90983","AD06","M","Privada",0
"A90985","AD06","M","Privada",0
"A90986","AD06","M","Privada",0
"A90987","AD06","F","Privada",0
"A90988","AD06","M","Privada",0
"A90989","AD06","M","Privada",0
"A90991","AD06","F","Privada",0
"A90992","AD06","F","Privada",0
"A90993","AD06","M","Privada",0
"A90994","AD06","M","Privada",0
"A90995","AD06","M","Privada",0
"A90996","AD06","M","Privada",0
"A90997","AD06","F","Publica",79.4
"A90998","AD06","M","Privada",0
"A91001","AD06","F","Privada",0
"A91002","AD06","F","Privada",0
"A91003","AD06","F","Privada",0
"A91004","AD06","M","Publica",0
"A91005","AD06","M","Privada",0
"A91006","AD06","F","Privada",0
"A91007","AD06","M","Privada",0
"A91008","AD06","M","Publica",78.307
"A91010","AD06","F","Privada",0
"A91011","AD06","F","Privada",0
"A91012","AD06","F","Privada",0
"A91015","AD06","F","Privada",0
"A91016","AD06","M","Privada",0
"A91017","AD06","M","Privada",0
"A91018","AD06","M","Privada",0
"A91019","AD06","M","Privada",0
"A91020","AD06","F","Privada",0
"A91021","AD06","M","Privada",0
"A91022","AD06","M","Privada",0
"A91023","AD06","F","Publica",0
"A91024","AD06","M","Privada",0
"A91026","AD06","F","Privada",0
"A91027","AD06","M","Privada",0
"A91028","AD06","M","Privada",0
"A91035","AD06","M","Privada",0
"A91036","AD06","M","Privada",0
"A91037","AD06","F","Privada",0
"A91038","AD06","M","Privada",0
"A91045","AD06","M","Privada",0
"A91046","AD06","M","Privada",0
"A91047","AD06","M","Privada",0
"A91048","AD06","F","Privada",0
"A91053","AD06","M","Privada",0
"A91054","AD06","M","Privada",0
"A91055","AD06","M","Privada",0
"A91056","AD06","F","Privada",0
"A91059","AD06","F","Privada",0
"A91060","AD06","M","Publica",0
"A91062","AD06","F","Privada",0
"A91063","AD06","M","Privada",0
"A91064","AD06","F","Privada",0
"A91065","AD06","F","Privada",0
"A91068","AD06","F","Privada",0
"A91069","AD06","M","Privada",0
"A91071","AD06","M","Privada",0
"A91072","AD06","M","Privada",0
"A91073","AD06","F","Privada",0
"A91076","AD06","M","Privada",0
"A91079","AD06","M","Privada",0
"A91080","AD06","F","Privada",0
"A91082","AD06","F","Privada",0
"A91084","AD06","M","Privada",0
"A91087","AD06","F","Publica",0
"A91089","AD06","M","Privada",0
"A91092","AD06","F","Privada",0
"A91093","AD06","M","Privada",0
"A91094","AD06","M","Publica",82.833
"A91095","AD06","F","Privada",0
"A91098","AD06","M","Publica",76
"A91099","AD06","M","Privada",0
"A91100","AD06","F","Privada",0
"A91101","AD06","M","Privada",0
"A91102","AD06","M","Privada",0
"A91103","AD06","M","Privada",0
"A91106","AD06","M","Privada",0
"A91108","AD06","M","Privada",0
"A91109","AD06","M","Publica",0
"A91115","AD06","F","Privada",0
"A91116","AD06","M","Privada",0
"A91117","AD06","M","Publica",94.6
"A91118","AD06","M","Privada",0
"A91120","AD06","M","Privada",0
"A91122","AD06","M","Privada",0
"A91131","AD06","M","Publica",94.285
"A91132","AD06","M","Privada",0
"A91135","AD06","F","Privada",0
"A91136","AD06","F","Privada",0
"A91137","AD06","M","Privada",0
"A91139","AD06","F","Privada",0
"A91140","AD06","F","Privada",0
"A91142","AD06","F","Privada",0
"A91146","AD06","F","Privada",0
"A91147","AD06","F","Privada",0
"A91148","AD06","F","Privada",0
"A91150","AD06","F","Privada",0
"A91151","AD06","F","Privada",0
"A91152","AD06","M","Privada",0
"A91153","AD06","M","Privada",0
"A91155","AD06","F","Privada",0
"A91159","AD06","F","Privada",0
"A91160","AD06","M","Privada",0
"A91162","AD06","F","Publica",91.333
"A91164","AD06","M","Privada",0
"A91165","AD06","M","Privada",0
"A91166","AD06","M","Privada",0
"A91167","AD06","M","Publica",88.166
"A91168","AD06","F","Privada",0
"A91169","AD06","M","Privada",76.214
"A91170","AD06","F","Privada",86.416
"A91171","AD06","M","Privada",0
"A91174","AD06","M","Publica",77.1
"A91183","AD06","M","Publica",0
"A91184","AD06","M","Publica",0
"A91185","AD06","F","Publica",0
"A91186","AD06","M","Publica",0
"A91189","AD06","M","Publica",0
"A91192","AD06","M","Publica",0
"A91197","AD06","F","Publica",0
"A91200","AD06","F","Privada",0
"A91201","AD06","M","Privada",0
"A91202","AD06","F","Privada",0
"A91205","AD06","F","Privada",76.19
"A91206","AD06","F","Privada",87.14
"A91208","AD06","F","Privada",90.634
"A91212","AD06","F","Privada",82.23
"A91215","AD06","M","Privada",80.703
"A91216","AD06","M","Privada",78.94
"A91220","AD06","M","Privada",78.918
"A91223","AD06","M","Privada",77.772
"A91227","AD06","M","Privada",81.145
"A91230","AD06","M","Privada",80.577
"A91231","AD06","F","Privada",88.564
"A91235","AD06","M","Privada",75.975
"A91236","AD06","M","Privada",88.294
"A91238","AD06","M","Publica",78
"A91239","AD06","F","Privada",80.666
"A91240","AD06","M","Privada",90.333
"A91241","AD06","M","Privada",77.68
"A91245","AD06","M","Privada",83.48
"A91246","AD06","M","Privada",88.729
"A91247","AD06","M","Privada",73.393
"A91250","AD06","M","Privada",87.59
"A91251","AD06","M","Publica",68.8
"A91253","AD06","M","Privada",82.763
"A91254","AD06","M","Privada",78.2
"A91256","AD06","F","Publica",54.25
"A91260","AD06","F","Privada",78.789
"A91264","AD06","M","Privada",76.468
"A91265","AD06","M","Privada",96.366
"A91267","AD06","F","Privada",0
"A91269","AD06","F","Privada",82.827
"A91270","AD06","M","Publica",70.92
"A91271","AD06","F","Privada",86.448
"A91273","AD06","M","Privada",73.962
"A91279","AD06","M","Privada",78.92
"A91283","AD06","F","Privada",85.04
"A91285","AD06","F","Privada",84.318
"A91287","AD06","F","Privada",80.705
"A91289","AD06","M","Privada",84.791
"A91290","AD06","M","Privada",87.206
"A91291","AD06","M","Publica",78.086
"A91295","AD06","M","Privada",79.88
"A91296","AD06","M","Privada",72.08
"A91298","AD06","M","Privada",89.884
"A91299","AD06","M","Privada",90
"A91301","AD06","F","Privada",92.25
"A91303","AD06","M","Privada",87.555
"A91304","AD06","M","Privada",73.25
"A91305","AD06","M","Privada",69.218
"A91307","AD06","M","Privada",81
"A91308","AD06","M","Privada",81.038
"A91309","AD06","M","Privada",83.407
"A91310","AD06","M","Privada",88
"A91313","AD06","M","Privada",96.321
"A91315","AD06","M","Publica",75.538
"A91317","AD06","M","Privada",91.96
"A91318","AD06","F","Publica",82
"A91322","AD06","F","Publica",80.181
"A91324","AD06","F","Privada",83.533
"A91325","AD06","M","Publica",95.325
"A91326","AD06","M","Publica",88.736
"A91328","AD06","F","Publica",89.711
"A91329","AD06","F","Publica",94.647
"A91330","AD06","F","Privada",88.333
"A91331","AD06","F","Publica",90.27
"A91333","AD06","M","Privada",76.571
"A91335","AD06","F","Publica",85.324
"A91337","AD06","M","Privada",95.214
"A91338","AD06","M","Publica",77.472
"A91340","AD06","M","Privada",81.285
"A91342","AD06","F","Privada",0
"A91345","AD06","F","Publica",81.24
"A91346","AD06","M","Publica",76.451
"A91347","AD06","F","Publica",78.388
"A91350","AD06","F","Privada",0
"A91351","AD06","F","Publica",91.425
"A91352","AD06","F","Privada",0
"A91353","AD06","M","Privada",0
"A91354","AD06","M","Publica",82.25
"A91356","AD06","F","Privada",0
"A91357","AD06","M","Privada",0
"A91359","AD06","M","Publica",75.95
"A91361","AD06","F","Publica",0
"A91362","AD06","F","Publica",87.523
"A91363","AD06","F","Publica",81.809
"A91368","AD06","M","Publica",85.909
"A91372","AD06","F","Publica",0
"A91373","AD06","F","Privada",69.894
"A91381","AD06","F","Privada",87.648
"A91386","AD06","M","Privada",75.174
"A91395","AD06","M","Publica",72.533
"A91401","AD06","M","Privada",89.073
"A91405","AD06","F","Privada",80.657
"A91406","AD06","M","Privada",82.552
"A91423","AD06","M","Privada",92.736
"A91425","AD06","M","Privada",87.115
"A91434","AD06","F","Privada",92.702
"A91435","AD06","M","Privada",84.486
"A91436","AD06","F","Privada",88.791
"A91437","AD06","M","Privada",74.806
"A91438","AD06","F","Privada",91.083
"A91447","AD06","M","Privada",95.351
"A91458","AD06","M","Privada",86.103
"A91459","AD06","M","Publica",69.244
"A91460","AD06","M","Privada",76.7
"A91483","AD06","M","Publica",75.389
"A91485","AD06","F","Publica",88.344
"A91496","AD06","M","Publica",81.888
"A91499","AD06","F","Privada",79.283
"A91503","AD06","F","Privada",71.769
"A91505","AD06","F","Privada",77
"A91510","AD06","M","Privada",87.615
"A91515","AD06","F","Privada",91.689
"A91518","AD06","F","Privada",86.576
"A91520","AD06","F","Privada",0
"A91523","AD06","F","Publica",77
"A91525","AD06","M","Publica",80.214
"A91534","AD06","F","Publica",89.571
"A91540","AD06","M","Publica",76.377
"A91543","AD06","M","Publica",89.12
"A91544","AD06","M","Publica",78.897
"A91546","AD06","F","Publica",78.446
"A91547","AD06","M","Publica",81.7
"A91548","AD06","M","Publica",79.076
"A91550","AD06","M","Publica",89.414
"A91551","AD06","F","Publica",93.58
"A91552","AD06","M","Privada",79.409
"A91553","AD06","M","Privada",83.76
"A91554","AD06","M","Privada",89
"A91555","AD06","M","Privada",89.423
"A91557","AD06","M","Privada",77.961
"A91558","AD06","M","Privada",75.722
"A91560","AD06","F","Privada",88.037
"A91563","AD06","M","Privada",75.304
"A91564","AD06","M","Privada",82.714
"A91565","AD06","F","Privada",88.285
"A91566","AD06","M","Privada",93.333
"A91577","AD06","M","Privada",72.166
"A91579","AD06","M","Privada",88.692
"A91580","AD06","M","Publica",87
"A91584","AD06","M","Publica",86.531
"A91587","AD06","M","Publica",73.698
"A91588","AD06","M","Publica",91.395
"A91589","AD06","M","Publica",77.944
"A91590","AD06","M","Publica",87
"A91594","AD06","F","Publica",92.976
"A91595","AD06","M","Privada",79.75
"A91596","AD06","M","Privada",85.166
"A91598","AD06","M","Privada",90.5
"A91599","AD06","F","Privada",81.23
"A91600","AD06","M","Privada",81.642
"A91601","AD06","F","Privada",87
"A91602","AD06","M","Privada",91.5
"A91605","AD06","M","Publica",79.42
"A91611","AD06","M","Publica",90.078
"A91612","AD06","M","Publica",78.078
"A91613","AD06","M","Publica",76.042
"A91614","AD06","F","Publica",92.927
"A91615","AD06","M","Publica",75.644
"A91616","AD06","M","Publica",70.146
"A91617","AD06","F","Publica",85.138
"A91620","AD06","F","Publica",81.081
"A91621","AD06","M","Publica",72.794
"A91622","AD06","M","Publica",85.833
"A91625","AD06","F","Privada",0
"A91626","AD06","M","Privada",0
"A91628","AD06","M","Privada",0
"A91633","AD06","F","Publica",71.25
"A91634","AD06","M","Publica",64.379
"A91636","AD06","M","Publica",78.06
"A91637","AD06","F","Publica",73.09
"A91638","AD06","M","Publica",80.444
"A91639","AD06","F","Privada",0
"A91643","AD06","M","Privada",0
"A91647","AD06","M","Publica",0
"A91648","AD06","M","Publica",0
"A91654","AD06","M","Publica",84.739
"A91657","AD06","F","Publica",90.269
"A91658","AD06","M","Publica",86.454
"A91659","AD06","M","Publica",83.692
"A91660","AD06","M","Publica",90.187
"A91662","AD06","M","Publica",76.777
"A91665","AD06","F","Publica",80.857
"A91668","AD06","M","Publica",90.846
"A91669","AD06","F","Publica",90.916
"A91671","AD06","F","Publica",83.09
"A91672","AD06","M","Publica",84.363
"A91673","AD06","M","Publica",0
"A91675","AD06","F","Publica",0
"A91676","AD06","M","Publica",0
"A91691","AD06","F","Privada",68.941
"A91694","AD06","M","Privada",81.925
"A91706","AD06","F","Privada",79.553
"A91710","AD06","M","Privada",90.98
"A91714","AD06","F","Privada",86.1
"A91715","AD06","M","Privada",79.685
"A91717","AD06","M","Publica",69.848
"A91723","AD06","F","Publica",84.324
"A91728","AD06","M","Publica",79.59
"A91742","AD06","M","Publica",82.222
"A91743","AD06","M","Privada",73.38
"A91744","AD06","M","Privada",89.648
"A91746","AD06","M","Privada",78.807
"A91747","AD06","F","Publica",81.434
"A91751","AD06","M","Privada",87.73
"A91752","AD06","M","Privada",86.933
"A91754","AD06","F","Privada",95.12
"A91755","AD06","M","Publica",84.913
"A91756","AD06","F","Publica",87.421
"A91760","AD06","M","Privada",77.74
"A91761","AD06","F","Privada",87.75
"A91764","AD06","M","Publica",87.733
"A91765","AD06","F","Publica",82.547
"A91766","AD06","F","Privada",78.615
"A91767","AD06","F","Privada",83.25
"A91772","AD06","M","Publica",88.472
"A91777","AD06","F","Privada",87.235
"A91783","AD06","M","Publica",86.75
"A91790","AD06","M","Publica",86.166
"A91791","AD06","M","Privada",95.6
"A91793","AD06","M","Privada",89.866
"A91796","AD06","F","Publica",81.258
"A91799","AD06","M","Privada",86.307
"A91800","AD06","M","Privada",81.857
"A91802","AD06","M","Publica",83.378
