idOrder,OrderDate,Segmanto,VentaTotal
58820,29/04/2012,Home Office,292.8
1282,29/04/2014,Home Office,854.08
49954,29/04/2014,Home Office,2375.64
50721,29/04/2014,Home Office,10064.67
52576,29/05/2011,Home Office,909.7
40611,29/05/2014,Home Office,1598.93
23524,29/06/2011,Home Office,2667.72
33857,29/06/2012,Home Office,126.72
38850,29/06/2012,Home Office,11839.14
26791,29/06/2013,Home Office,508.05
30405,29/06/2014,Home Office,2806.86
35840,29/07/2012,Home Office,4390.27
45125,29/07/2014,Home Office,6597.56
18919,29/08/2011,Home Office,683.28
20322,29/08/2011,Home Office,4896.46
27844,29/08/2013,Home Office,140.26
29191,29/08/2014,Home Office,7700.68
50466,29/08/2014,Home Office,7167.36
20832,29/09/2012,Home Office,199.12
24196,29/09/2012,Home Office,1054.24
36864,29/09/2014,Home Office,54.72
40901,29/09/2014,Home Office,3695.78
21479,29/10/2011,Home Office,265.68
47877,29/10/2011,Home Office,14691.22
39907,29/10/2012,Home Office,368.76
58595,29/10/2012,Home Office,831.48
23616,29/10/2014,Home Office,9399.53
52676,29/10/2014,Home Office,919.08
34406,29/11/2014,Home Office,136.59
32737,29/12/2011,Home Office,399.42
48896,29/12/2011,Home Office,815.71
12902,29/12/2012,Home Office,3908.22
53248,29/12/2012,Home Office,2437.47
21634,29/12/2014,Home Office,3603.3
36707,30/01/2012,Home Office,177.66
37924,30/01/2012,Home Office,8472.59
38947,30/01/2012,Home Office,291.6
37216,30/01/2013,Home Office,503.52
33253,30/01/2014,Home Office,636.61
11686,30/03/2011,Home Office,7827.62
5381,30/03/2012,Home Office,5112.77
8070,30/03/2014,Home Office,573.58
6979,30/04/2011,Home Office,335.72
17506,30/04/2012,Home Office,9722.46
20068,30/04/2013,Home Office,49.77
4743,30/05/2012,Home Office,1044.61
10567,30/05/2014,Home Office,1463.4
513,30/06/2013,Home Office,4979.37
2208,30/06/2013,Home Office,24680.09
22850,30/06/2013,Home Office,109.92
36103,30/06/2014,Home Office,1667.75
13537,30/07/2012,Home Office,303.4
15332,30/07/2012,Home Office,314.4
995,30/07/2013,Home Office,1834.94
29218,30/07/2014,Home Office,4505.12
56802,30/07/2014,Home Office,84
2211,30/08/2011,Home Office,1793.39
25063,30/08/2011,Home Office,863.76
8704,30/08/2013,Home Office,510.97
26272,30/08/2014,Home Office,844.86
26279,30/09/2011,Home Office,251.93
13127,30/09/2012,Home Office,894.53
26469,30/09/2014,Home Office,7893.96
27616,30/09/2014,Home Office,599.97
38561,30/10/2013,Home Office,180.12
31232,30/10/2014,Home Office,2581.65
19716,30/11/2011,Home Office,704.95
58151,30/11/2011,Home Office,5651.43
7489,30/11/2012,Home Office,6877.24
26657,30/11/2014,Home Office,1147.44
56064,30/12/2011,Home Office,1169.73
27559,30/12/2013,Home Office,466.64
41378,30/12/2014,Home Office,6684.78
47971,30/12/2014,Home Office,118.8
12258,31/01/2012,Home Office,3097.65
1831,31/01/2013,Home Office,12242.34
41632,31/01/2013,Home Office,1903.66
27106,31/01/2014,Home Office,5343.29
17155,31/03/2011,Home Office,1254.56
24640,31/03/2013,Home Office,1367.76
30151,31/03/2013,Home Office,772.52
59139,31/03/2013,Home Office,1054.56
3168,31/03/2014,Home Office,73.92
22755,31/05/2011,Home Office,692.1
42981,31/07/2011,Home Office,3587.96
50374,31/07/2011,Home Office,3629.4
14119,31/07/2012,Home Office,3175.66
23557,31/07/2013,Home Office,958.86
38438,31/07/2013,Home Office,753.24
59971,31/07/2013,Home Office,1339.84
27138,31/07/2014,Home Office,5572.01
42279,31/08/2011,Home Office,1363.12
58433,31/08/2013,Home Office,11451.58
17826,31/08/2014,Home Office,70.02
46912,31/08/2014,Home Office,273.7
4676,31/10/2013,Home Office,6289.93
26981,31/10/2014,Home Office,1471.91
40007,31/10/2014,Home Office,185.85
58369,31/10/2014,Home Office,2246.44
20229,31/12/2011,Home Office,123.14
26627,31/12/2011,Home Office,40
44134,31/12/2011,Home Office,618.45
23781,31/12/2013,Home Office,194.4
57091,31/12/2013,Home Office,10.08
59205,31/12/2013,Home Office,631.33
53536,31/12/2014,Home Office,1700.75
55014,1/1/2013,Small Business,222.3
54368,1/1/2014,Small Business,2294.09
38406,1/2/2013,Small Business,697.68
14435,1/2/2015,Small Business,36552.62
36293,1/3/2013,Small Business,1474.74
29666,1/3/2014,Small Business,519.2
58626,1/3/2014,Small Business,18256.54
13507,1/3/2015,Small Business,183.06
9253,1/4/2014,Small Business,1689.84
44167,1/4/2014,Small Business,3285.78
5188,1/5/2013,Small Business,192.24
28835,1/6/2014,Small Business,178.47
43904,1/7/2012,Small Business,4210.13
57857,1/7/2012,Small Business,335.7
8997,1/9/2011,Small Business,18116.4
21602,1/9/2011,Small Business,2089.26
34275,1/9/2011,Small Business,6240.12
31844,1/9/2013,Small Business,2113.72
38950,1/9/2013,Small Business,458.13
50405,1/9/2013,Small Business,888.24
56384,1/10/2014,Small Business,6554.31
59939,1/11/2012,Small Business,131.88
34112,1/11/2013,Small Business,376.87
56006,1/12/2013,Small Business,1823.48
38852,2/1/2012,Small Business,149.5
56577,2/1/2014,Small Business,9990.06
46113,2/2/2012,Small Business,2465.64
774,2/2/2014,Small Business,76.16
35590,2/2/2015,Small Business,399.96
55747,2/2/2015,Small Business,41176.44
28262,2/3/2013,Small Business,294.84
43392,2/3/2013,Small Business,6354.27
27137,2/3/2014,Small Business,71.98
47815,2/3/2015,Small Business,617.85
12449,2/4/2012,Small Business,1439.28
14338,2/4/2012,Small Business,6832.98
16166,2/4/2012,Small Business,78.48
8802,2/4/2013,Small Business,1850.7
27430,2/4/2013,Small Business,402.9
20256,2/4/2014,Small Business,501.36
27236,2/5/2012,Small Business,399.6
55424,2/5/2012,Small Business,10.56
46115,2/5/2013,Small Business,1165.94
33606,2/5/2014,Small Business,402.5
45317,2/5/2014,Small Business,2371.08
10978,2/6/2011,Small Business,548.82
17795,2/6/2011,Small Business,11.33
8546,2/6/2014,Small Business,40.04
5639,2/8/2011,Small Business,474.61
57063,2/8/2013,Small Business,209.84
36832,2/8/2014,Small Business,608.59
50373,2/9/2011,Small Business,1453.95
20325,2/9/2012,Small Business,5076.85
44065,2/9/2012,Small Business,1862.31
36675,2/9/2013,Small Business,114.66
55938,2/9/2014,Small Business,2566.98
26881,2/10/2011,Small Business,11029.46
5799,2/10/2013,Small Business,10017.08
17345,2/10/2013,Small Business,175.72
2247,2/10/2014,Small Business,21012.84
11431,2/10/2014,Small Business,1687.97
31302,2/10/2014,Small Business,4747.39
37253,2/11/2014,Small Business,1210.26
37473,2/12/2011,Small Business,133
53797,2/12/2011,Small Business,581.4
5764,2/12/2012,Small Business,184.92
6150,2/12/2014,Small Business,189.24
20579,2/12/2014,Small Business,1775.84
18178,3/1/2012,Small Business,369.34
23271,3/1/2013,Small Business,808.49
54116,3/1/2014,Small Business,3321.56
1825,3/2/2013,Small Business,38.72
58656,3/2/2013,Small Business,39.99
39841,3/3/2012,Small Business,287.24
6791,3/4/2013,Small Business,727.72
6757,3/4/2014,Small Business,4093.87
58113,3/4/2014,Small Business,2780.52
21703,3/5/2011,Small Business,4495.52
46021,3/5/2011,Small Business,170.98
34599,3/5/2012,Small Business,1098.62
43271,3/5/2012,Small Business,5.2
47525,3/5/2013,Small Business,639.2
58917,3/5/2014,Small Business,13565.67
22978,3/6/2011,Small Business,1704.92
22022,3/6/2012,Small Business,1500.97
22627,3/6/2012,Small Business,9055.1
35045,3/6/2014,Small Business,593.12
40998,3/7/2011,Small Business,1441.27
59363,3/7/2011,Small Business,160.32
3524,3/7/2014,Small Business,398.37
57093,3/7/2014,Small Business,740.76
48455,3/8/2011,Small Business,983.2
44579,3/8/2013,Small Business,4143.52
50117,3/8/2013,Small Business,49.13
52743,3/9/2012,Small Business,6945.08
805,3/9/2013,Small Business,193.83
54567,3/10/2011,Small Business,194.68
33445,3/10/2014,Small Business,8216.46
54151,3/11/2011,Small Business,262.64
2055,3/11/2012,Small Business,61.18
16513,3/11/2012,Small Business,1508.9
25985,3/11/2014,Small Business,328.66
51072,3/12/2011,Small Business,6946.65
35426,3/12/2012,Small Business,51.55
18596,3/12/2014,Small Business,5062.12
15105,4/1/2012,Small Business,478.92
15206,4/1/2013,Small Business,5284.3
34022,4/1/2015,Small Business,285.34
29889,4/2/2012,Small Business,263.12
48641,4/2/2014,Small Business,64.74
28774,4/3/2011,Small Business,191.36
38215,4/3/2012,Small Business,4865.88
47591,4/3/2014,Small Business,282.96
54214,4/3/2014,Small Business,7599.62
32164,4/4/2012,Small Business,6993.02
43781,4/4/2012,Small Business,1352.88
12326,4/4/2013,Small Business,117.36
33958,4/4/2013,Small Business,930.59
8832,4/4/2014,Small Business,689.13
27811,4/5/2013,Small Business,275.07
41666,4/5/2014,Small Business,753.74
44225,4/6/2011,Small Business,1803.22
42912,4/7/2012,Small Business,45.4
18917,4/7/2014,Small Business,29.12
7905,4/8/2011,Small Business,11946.66
27264,4/8/2013,Small Business,59.97
44679,4/8/2014,Small Business,2254.31
36067,4/9/2011,Small Business,6112.4
36482,4/9/2013,Small Business,18308.62
38978,4/10/2011,Small Business,4343.52
24097,4/10/2012,Small Business,2724.17
6788,4/10/2013,Small Business,131.4
14401,4/10/2013,Small Business,1109.9
13889,4/11/2013,Small Business,12690.02
17573,4/11/2013,Small Business,21367.57
53895,4/11/2013,Small Business,8802.99
55969,4/12/2012,Small Business,2404.26
10979,4/12/2013,Small Business,603.81
12871,4/12/2013,Small Business,470.58
37957,5/1/2013,Small Business,211.11
48165,5/1/2013,Small Business,181.44
52321,5/1/2014,Small Business,16314.69
58690,5/1/2014,Small Business,3062.5
41123,5/2/2013,Small Business,306.18
20449,5/3/2012,Small Business,1278.32
24197,5/4/2012,Small Business,2335.52
56931,5/4/2012,Small Business,271.66
10022,5/5/2011,Small Business,10.14
8870,5/5/2012,Small Business,464.7
46404,5/5/2014,Small Business,2299.5
22371,5/6/2011,Small Business,59.04
46436,5/6/2011,Small Business,1655.54
3621,5/7/2012,Small Business,78.12
8384,5/7/2012,Small Business,5216.26
48832,5/7/2012,Small Business,4367.04
8833,5/7/2014,Small Business,3239.2
47009,5/8/2011,Small Business,1599.68
8960,5/8/2012,Small Business,5889.39
35111,5/8/2012,Small Business,935.61
7367,5/8/2013,Small Business,558.72
20102,5/8/2013,Small Business,333.6
46726,5/9/2014,Small Business,360.14
51747,5/9/2014,Small Business,11.07
37319,5/10/2011,Small Business,402.93
58789,5/10/2012,Small Business,561.06
933,5/10/2014,Small Business,79.2
8167,5/10/2014,Small Business,1753.44
54886,5/10/2014,Small Business,414.96
58179,5/11/2013,Small Business,34.74
3841,5/12/2011,Small Business,35435.99
49313,5/12/2011,Small Business,1614.56
15651,5/12/2014,Small Business,4976.84
44000,5/12/2014,Small Business,1000.26
5856,6/1/2012,Small Business,9701.16
32291,6/1/2012,Small Business,229.43
33889,6/1/2013,Small Business,8971.67
46503,6/1/2014,Small Business,1455.74
36163,6/1/2015,Small Business,462.4
24737,6/2/2012,Small Business,711.42
3591,6/2/2013,Small Business,1382.82
35490,6/2/2013,Small Business,1516.47
38146,6/2/2014,Small Business,1163.14
55011,6/3/2014,Small Business,525.72
12067,6/4/2012,Small Business,2036.63
17860,6/6/2013,Small Business,124.32
8005,6/6/2014,Small Business,828.96
17986,6/6/2014,Small Business,89.44
28868,6/6/2014,Small Business,194.4
962,6/7/2011,Small Business,7292.74
15778,6/7/2012,Small Business,35.82
56805,6/8/2014,Small Business,14097.24
48416,6/9/2011,Small Business,153.64
46374,6/9/2012,Small Business,1817.97
20007,6/10/2011,Small Business,82.32
8416,6/10/2012,Small Business,11.96
18210,6/10/2012,Small Business,9885.51
30144,6/10/2013,Small Business,5468.75
59909,6/10/2014,Small Business,1707.37
24806,6/11/2012,Small Business,103.6
40806,6/11/2013,Small Business,43.2
22182,6/11/2014,Small Business,2598.26
30660,6/11/2014,Small Business,1141.92
56548,6/11/2014,Small Business,1531.25
3655,6/12/2014,Small Business,3071.73
29991,6/12/2014,Small Business,129.15
5504,7/3/2012,Small Business,724.53
14627,7/4/2011,Small Business,680.56
59459,7/4/2011,Small Business,68
41926,7/4/2013,Small Business,1604.84
34083,7/4/2014,Small Business,1623.71
1799,7/5/2011,Small Business,1243.48
55269,7/5/2012,Small Business,30.98
14114,7/6/2011,Small Business,6797.03
9664,7/6/2012,Small Business,84.24
50850,7/7/2011,Small Business,2351.06
55520,7/7/2013,Small Business,515.57
2720,7/8/2012,Small Business,2375.64
30211,7/8/2012,Small Business,140.6
35302,7/8/2012,Small Business,1823.75
15591,7/8/2014,Small Business,389.98
37762,7/8/2014,Small Business,129.6
12480,7/9/2011,Small Business,1099.84
29252,7/10/2011,Small Business,58.32
39367,7/10/2011,Small Business,320.25
42309,7/10/2011,Small Business,8715.66
56960,7/10/2011,Small Business,3167.52
28324,7/10/2013,Small Business,416.16
9668,7/11/2011,Small Business,41.8
2626,7/11/2013,Small Business,46.08
39079,7/11/2013,Small Business,77.28
34309,7/11/2014,Small Business,69.92
54086,7/11/2014,Small Business,6232.31
16194,7/12/2012,Small Business,3023.76
835,7/12/2013,Small Business,116.64
16709,7/12/2014,Small Business,19.44
50818,7/12/2014,Small Business,7003.66
26337,8/1/2012,Small Business,166.05
49767,8/1/2013,Small Business,6220.79
12448,8/1/2014,Small Business,7083.06
28451,8/3/2011,Small Business,7310.49
33218,8/3/2012,Small Business,582.89
44133,8/3/2012,Small Business,184.8
43808,8/3/2013,Small Business,99.84
417,8/4/2011,Small Business,20073.63
10310,8/4/2011,Small Business,1314.18
36068,8/4/2011,Small Business,6435.63
10913,8/4/2012,Small Business,4886.46
54276,8/4/2012,Small Business,744.24
12066,8/4/2013,Small Business,5426.73
49412,8/5/2011,Small Business,10349.6
12736,8/5/2012,Small Business,19.3
29095,8/5/2013,Small Business,270
49797,8/5/2013,Small Business,491.67
3777,8/6/2011,Small Business,247.38
28007,8/6/2012,Small Business,572.84
7680,8/6/2013,Small Business,1134.08
50083,8/6/2013,Small Business,13232.01
52929,8/6/2013,Small Business,864.28
1829,8/7/2011,Small Business,133.44
33696,8/7/2011,Small Business,54.96
41253,8/7/2011,Small Business,1504.85
41350,8/7/2012,Small Business,419.19
35841,8/7/2013,Small Business,6275.22
30784,8/7/2014,Small Business,1031.4
19010,8/8/2011,Small Business,22877.82
50432,8/8/2011,Small Business,4491.46
36646,8/8/2012,Small Business,1173.84
45413,8/8/2012,Small Business,2262.22
58470,8/8/2013,Small Business,3246.74
24231,8/10/2011,Small Business,3167.52
38886,8/10/2011,Small Business,174.2
25861,8/10/2014,Small Business,23568.16
32327,8/10/2014,Small Business,24794.1
43713,8/11/2014,Small Business,31.2
8162,8/12/2011,Small Business,12362.38
46533,8/12/2011,Small Business,958.38
16679,9/1/2012,Small Business,7075.42
38371,9/1/2012,Small Business,1994.4
5059,9/1/2013,Small Business,27.2
6912,9/2/2014,Small Business,304.92
34723,9/2/2015,Small Business,11642.21
46276,9/2/2015,Small Business,16213.69
48226,9/3/2011,Small Business,2322.54
26724,9/4/2011,Small Business,1999.98
28772,9/4/2011,Small Business,1965.88
28390,9/4/2014,Small Business,892.32
34117,9/4/2014,Small Business,303.75
50822,9/4/2014,Small Business,1957.64
37510,9/5/2011,Small Business,2423.25
43367,9/5/2012,Small Business,1316.58
1189,9/6/2011,Small Business,119.34
54917,9/6/2012,Small Business,5999.88
19424,9/6/2013,Small Business,1389.05
23104,9/6/2013,Small Business,160.38
30820,9/6/2013,Small Business,46.41
21605,9/6/2014,Small Business,2440.8
13731,9/7/2012,Small Business,44.8
16545,9/7/2012,Small Business,55.28
34434,9/7/2013,Small Business,143.34
38437,9/7/2014,Small Business,4095.16
19874,9/8/2014,Small Business,301.01
40547,9/9/2011,Small Business,8099.55
49830,9/9/2011,Small Business,16801.06
25569,9/9/2014,Small Business,331.56
44486,9/9/2014,Small Business,208.08
1440,9/10/2013,Small Business,724.47
15972,9/10/2013,Small Business,20.56
5317,9/11/2011,Small Business,6762.47
20545,9/12/2012,Small Business,4410.47
14116,9/12/2013,Small Business,1481.66
16422,9/12/2013,Small Business,422.88
40134,9/12/2013,Small Business,1480.42
3232,9/12/2014,Small Business,39.2
48483,10/2/2012,Small Business,39.78
56803,10/2/2012,Small Business,272.16
32295,10/3/2011,Small Business,725.89
33923,10/3/2011,Small Business,2243.66
26818,10/3/2014,Small Business,526.2
7079,10/4/2012,Small Business,12479.76
10114,10/4/2012,Small Business,139.62
10916,10/5/2013,Small Business,132.02
27554,10/5/2013,Small Business,15669.45
40258,10/6/2011,Small Business,539.73
45605,10/6/2012,Small Business,1488.2
13795,10/6/2013,Small Business,2051.8
15687,10/6/2014,Small Business,3407.04
24352,10/7/2012,Small Business,100.48
45632,10/7/2012,Small Business,417
25348,10/7/2014,Small Business,733.69
22468,10/8/2012,Small Business,507.44
29349,10/8/2012,Small Business,3209.78
9095,10/8/2013,Small Business,286.12
16519,10/8/2013,Small Business,304.14
53671,10/8/2013,Small Business,6877.28
53600,10/9/2014,Small Business,41.44
39521,10/10/2011,Small Business,115.64
19104,10/10/2012,Small Business,6047.52
24387,10/10/2013,Small Business,6882.96
48774,10/10/2014,Small Business,7563.38
10752,10/11/2013,Small Business,79.95
13702,10/11/2013,Small Business,212.64
4455,10/12/2012,Small Business,296.01
42529,10/12/2012,Small Business,2943.96
52800,10/12/2012,Small Business,24.18
52675,10/12/2013,Small Business,67.7
40994,10/12/2014,Small Business,881.16
41415,11/1/2012,Small Business,76.4
46848,11/1/2012,Small Business,3721.77
7527,11/2/2012,Small Business,8811.74
16992,11/2/2013,Small Business,130.05
19492,11/2/2013,Small Business,1433.55
35908,11/2/2013,Small Business,780.65
34532,11/2/2015,Small Business,1270.18
40225,11/3/2013,Small Business,6371.55
12704,11/4/2012,Small Business,22587
15428,11/4/2013,Small Business,2564.9
4162,11/4/2014,Small Business,386.34
11239,11/4/2014,Small Business,5916.57
24993,11/5/2012,Small Business,2015.64
50465,11/5/2013,Small Business,1418.39
51237,11/5/2014,Small Business,5355.74
23522,11/6/2013,Small Business,4752.81
12322,11/7/2013,Small Business,3320.28
36230,11/8/2011,Small Business,50.96
58496,11/8/2013,Small Business,129.6
36933,11/9/2013,Small Business,118.08
28228,11/9/2014,Small Business,304.9
8293,11/10/2014,Small Business,1868.58
23748,11/10/2014,Small Business,5850.52
28738,11/10/2014,Small Business,1669.2
21025,11/11/2012,Small Business,607.24
35141,11/11/2012,Small Business,1951.12
47109,11/11/2013,Small Business,6027.28
51687,11/11/2013,Small Business,234.36
54819,11/12/2011,Small Business,3153.36
17952,11/12/2012,Small Business,403.76
10339,11/12/2013,Small Business,10282.16
59553,12/1/2013,Small Business,2941.68
10944,12/1/2014,Small Business,161.82
33126,12/1/2014,Small Business,6075.44
35239,12/1/2014,Small Business,2381.76
51297,12/1/2015,Small Business,356.29
57600,12/1/2015,Small Business,2466.44
54727,12/2/2013,Small Business,1393.16
55331,12/2/2013,Small Business,47.97
31715,12/3/2011,Small Business,270.22
8227,12/3/2012,Small Business,152.64
57318,12/3/2012,Small Business,242.19
42081,12/3/2013,Small Business,1935.04
10053,12/3/2014,Small Business,6794.71
7654,12/4/2012,Small Business,12.39
28773,12/4/2013,Small Business,2687.52
33764,12/4/2013,Small Business,1936.74
33414,12/4/2014,Small Business,37.17
42243,12/5/2014,Small Business,1962.87
36706,12/6/2011,Small Business,1322.34
49984,12/7/2011,Small Business,260.56
41383,12/7/2012,Small Business,4207.08
47842,12/7/2012,Small Business,214
31973,12/7/2013,Small Business,516.08
40707,12/8/2011,Small Business,1715.74
53476,12/8/2011,Small Business,8787.54
59681,12/8/2011,Small Business,197.8
50852,12/8/2013,Small Business,177.12
54592,12/8/2013,Small Business,2129.56
12551,12/8/2014,Small Business,5795.54
28901,12/8/2014,Small Business,942.77
19232,12/9/2011,Small Business,7609.16
33635,12/9/2011,Small Business,536.21
27845,12/9/2013,Small Business,226.8
6465,12/10/2013,Small Business,247.68
13280,12/11/2011,Small Business,827.51
1575,12/11/2013,Small Business,789.38
50499,12/12/2013,Small Business,1817.64
58722,12/12/2014,Small Business,4049.55
28583,13/01/2012,Small Business,5599.5
51392,13/01/2012,Small Business,263.1
4034,13/01/2013,Small Business,8900.14
7845,13/02/2012,Small Business,2310.32
2339,13/02/2013,Small Business,1690.2
42567,13/03/2012,Small Business,1756.08
56327,13/03/2012,Small Business,5083.82
59270,13/03/2012,Small Business,28947.69
4134,13/03/2013,Small Business,6999.35
51970,13/03/2014,Small Business,115.99
52258,13/04/2011,Small Business,61.1
14245,13/04/2012,Small Business,478.55
19555,13/04/2012,Small Business,313.36
20103,13/04/2012,Small Business,1060.2
6403,13/04/2013,Small Business,17186.79
18500,13/04/2014,Small Business,5976.96
12450,13/05/2011,Small Business,1109.7
14176,13/05/2011,Small Business,1403.61
33217,13/05/2011,Small Business,3246.92
45987,13/05/2011,Small Business,124
32067,13/05/2014,Small Business,3401.73
40803,13/06/2013,Small Business,10617.9
2052,13/06/2014,Small Business,94.99
45575,13/06/2014,Small Business,3863.08
48772,13/07/2011,Small Business,3667.84
12515,13/07/2012,Small Business,2015.84
43170,13/07/2012,Small Business,8892.7
47012,13/07/2012,Small Business,594.65
42308,13/08/2011,Small Business,77.76
56582,13/08/2011,Small Business,8840.25
21795,13/08/2012,Small Business,805.96
26853,13/08/2014,Small Business,55.86
41696,13/09/2011,Small Business,201.6
5858,13/09/2014,Small Business,8420.75
45573,13/10/2011,Small Business,604.9
39490,13/10/2014,Small Business,3163.13
38145,13/11/2011,Small Business,429.88
46599,13/11/2012,Small Business,248.72
42564,13/11/2014,Small Business,7034.3
49862,13/11/2014,Small Business,75.6
3,13/12/2012,Small Business,233.64
26401,13/12/2012,Small Business,420.98
42788,13/12/2013,Small Business,263.64
38789,14/01/2013,Small Business,191.72
1891,14/02/2012,Small Business,322.59
22086,14/02/2014,Small Business,2014.95
33797,14/03/2011,Small Business,7108.1
19494,14/03/2012,Small Business,872.45
51269,14/03/2014,Small Business,476.98
26054,14/04/2012,Small Business,393.39
51524,14/05/2012,Small Business,3096.12
44448,14/06/2011,Small Business,951.44
55046,14/06/2011,Small Business,14.56
51202,14/06/2014,Small Business,202.64
52164,14/06/2014,Small Business,1979.7
13314,14/07/2011,Small Business,89.08
39590,14/07/2013,Small Business,68.76
11011,14/07/2014,Small Business,8530.14
15399,14/07/2014,Small Business,9818.02
47014,14/07/2014,Small Business,857.34
355,14/08/2011,Small Business,1375.84
3175,14/09/2011,Small Business,3799.6
38405,14/09/2012,Small Business,220.11
8513,14/09/2013,Small Business,230.78
20679,14/10/2012,Small Business,5169.6
48000,14/10/2014,Small Business,209.76
2146,14/11/2014,Small Business,7330.43
14402,14/12/2012,Small Business,160.98
44678,14/12/2014,Small Business,1176.84
59683,14/12/2014,Small Business,181.67
20263,15/01/2012,Small Business,1170.91
59396,15/01/2012,Small Business,6251.68
59973,15/01/2014,Small Business,18163.63
12580,15/03/2012,Small Business,8790.54
14823,15/04/2011,Small Business,243.65
59104,15/04/2011,Small Business,4658.69
9537,15/04/2013,Small Business,1069.71
59045,15/04/2013,Small Business,136.5
33184,15/04/2014,Small Business,2264.39
34211,15/04/2014,Small Business,148.95
24193,15/05/2011,Small Business,10780.63
27077,15/05/2012,Small Business,1550.89
3526,15/05/2013,Small Business,241.4
20967,15/05/2013,Small Business,30755.44
50309,15/05/2013,Small Business,251.28
14784,15/05/2014,Small Business,1910.49
18465,15/06/2012,Small Business,775.8
19559,15/06/2012,Small Business,4270.22
22629,15/06/2012,Small Business,369.9
37443,15/06/2012,Small Business,5434.79
24646,15/06/2013,Small Business,781.3
59905,15/06/2014,Small Business,227.2
16450,15/07/2013,Small Business,71.76
26887,15/07/2013,Small Business,1818.16
39365,15/07/2014,Small Business,956.48
59712,15/08/2012,Small Business,65.5
19174,15/09/2012,Small Business,9392.26
24833,15/09/2012,Small Business,5602.05
49472,15/09/2012,Small Business,274.75
4324,15/09/2013,Small Business,1147.16
50563,15/09/2013,Small Business,2940.9
55683,15/09/2014,Small Business,1354.75
37760,15/10/2011,Small Business,3417.56
1414,15/10/2013,Small Business,4641.56
2500,15/10/2014,Small Business,16.8
4294,15/10/2014,Small Business,13.92
50532,15/10/2014,Small Business,337.5
7297,15/11/2011,Small Business,2803.73
20517,15/11/2012,Small Business,114.66
23328,15/11/2012,Small Business,5672.55
5958,15/11/2013,Small Business,5445.48
17765,15/11/2013,Small Business,77.76
27781,15/11/2013,Small Business,173.43
31492,15/12/2012,Small Business,3517.27
32165,15/12/2014,Small Business,6744.68
16993,16/01/2014,Small Business,1647.92
930,16/02/2012,Small Business,984.72
58144,16/02/2012,Small Business,765.02
39617,16/02/2014,Small Business,1482.86
58949,16/02/2015,Small Business,1799.5
2213,16/03/2012,Small Business,34.68
23586,16/03/2012,Small Business,207.36
58599,16/03/2012,Small Business,7883.64
36357,16/03/2014,Small Business,17099.62
50276,16/04/2013,Small Business,392.7
26855,16/05/2011,Small Business,402.09
47749,16/05/2012,Small Business,388.7
3911,16/05/2013,Small Business,376.8
18789,16/05/2013,Small Business,1549
53571,16/05/2014,Small Business,229.11
6661,16/06/2012,Small Business,21899.5
28871,16/06/2014,Small Business,50.2
6656,16/07/2011,Small Business,3642.7
41793,16/07/2011,Small Business,1271.04
48544,16/07/2013,Small Business,923.56
6183,16/08/2014,Small Business,2006.54
54560,16/09/2011,Small Business,3596.11
30786,16/09/2014,Small Business,125.62
59558,16/09/2014,Small Business,88.74
8454,16/10/2014,Small Business,205.2
18855,16/11/2011,Small Business,226.3
44352,16/11/2011,Small Business,82.25
53412,16/11/2011,Small Business,2439
32640,16/11/2014,Small Business,269.94
57798,16/11/2014,Small Business,2819.6
9124,16/12/2013,Small Business,2736.58
55554,17/01/2012,Small Business,353.76
29382,17/01/2013,Small Business,917.88
39393,17/01/2013,Small Business,218.27
47682,17/01/2015,Small Business,3191.24
42082,17/02/2014,Small Business,71.4
30567,17/03/2011,Small Business,3726.44
34691,17/03/2011,Small Business,7497.62
15079,17/03/2012,Small Business,4769.03
21574,17/03/2012,Small Business,69.96
13027,17/03/2014,Small Business,284.76
16807,17/03/2014,Small Business,1923.12
5636,17/04/2013,Small Business,134.55
57476,17/05/2011,Small Business,1739.66
775,17/05/2013,Small Business,78.18
5444,17/05/2013,Small Business,899.98
18112,17/05/2014,Small Business,83.85
21638,17/06/2014,Small Business,402.74
21286,17/07/2011,Small Business,245.14
24358,17/07/2011,Small Business,7545.96
14048,17/07/2012,Small Business,4672.24
24199,17/08/2011,Small Business,647.68
4610,17/08/2012,Small Business,521.07
57568,17/08/2012,Small Business,595.46
29893,17/08/2014,Small Business,5400.48
55553,17/09/2011,Small Business,181.76
20482,17/09/2013,Small Business,5076.16
12710,17/10/2012,Small Business,2071.26
17409,17/10/2012,Small Business,650.07
11108,17/10/2014,Small Business,129.6
39425,17/10/2014,Small Business,1517.77
57734,17/11/2011,Small Business,568.7
25254,17/11/2012,Small Business,309.75
36005,17/11/2012,Small Business,14.98
21445,18/01/2012,Small Business,464.91
2563,18/01/2013,Small Business,228.66
2752,18/01/2013,Small Business,1851.88
13607,18/01/2013,Small Business,834.75
34658,18/01/2013,Small Business,2704.02
51200,18/01/2014,Small Business,1565.42
31847,18/02/2012,Small Business,1839.08
33826,18/02/2013,Small Business,186.42
32450,18/02/2014,Small Business,2622.93
19745,18/02/2015,Small Business,10715.91
48773,18/03/2011,Small Business,49.28
4545,18/03/2012,Small Business,157.92
36161,18/03/2012,Small Business,26.94
19365,18/03/2013,Small Business,173.42
25669,18/03/2013,Small Business,44.28
3685,18/03/2014,Small Business,95.12
34498,18/04/2011,Small Business,91.87
14212,18/04/2014,Small Business,45.84
