"","PeriodoAcad","IdAlumno","PrepaPrivada","Genero","PromedioAcum"
"57449",200813,"A15327",1,"F",92.294
"57450",200813,"A15331",1,"F",83.66
"57451",200813,"A15332",1,"M",82.777
"57452",200813,"A15334",1,"F",79.86
"57453",200813,"A15336",1,"M",90.617
"57454",200813,"A15337",1,"F",88.105
"57455",200813,"A15340",1,"M",79.075
"57456",200813,"A15342",1,"M",90.37
"57457",200813,"A15343",1,"M",84.907
"57458",200813,"A15345",1,"M",87.384
"57460",200813,"A15352",1,"M",71.048
"57461",200813,"A15358",1,"M",75.431
"57462",200813,"A15363",1,"M",83.236
"57463",200813,"A15364",1,"F",88.1
"57464",200813,"A15369",1,"F",82.562
"57465",200813,"A15370",1,"F",87.464
"57466",200813,"A15371",1,"M",84.235
"57468",200813,"A15373",1,"M",84.692
"57469",200813,"A15374",1,"M",89.81
"57470",200813,"A15376",1,"M",88.051
"57471",200813,"A15377",1,"M",78.593
"57472",200813,"A15378",1,"M",79
"57473",200813,"A15380",1,"F",91.684
"57474",200813,"A15381",1,"F",89.444
"57475",200813,"A15382",0,"M",72.962
"57476",200813,"A15383",1,"M",92
"57477",200813,"A15384",1,"F",86.633
"57478",200813,"A15385",0,"M",83.701
"57479",200813,"A15387",0,"M",77.377
"57480",200813,"A15388",1,"M",89.4
"57481",200813,"A15389",1,"F",87.21
"57483",200813,"A15394",0,"M",84.258
"57484",200813,"A15395",1,"F",88.105
"57485",200813,"A15396",1,"F",97.545
"57486",200813,"A15397",1,"F",97
"57487",200813,"A15401",1,"M",87.542
"57488",200813,"A15403",0,"M",79.015
"57489",200813,"A15404",0,"M",68.714
"57490",200813,"A15406",1,"M",81.846
"57491",200813,"A15407",1,"F",80.653
"57492",200813,"A15409",1,"F",94.4
"57493",200813,"A15410",1,"M",87.346
"57494",200813,"A15411",1,"F",89.692
"57495",200813,"A15412",1,"M",74.821
"57497",200813,"A15414",1,"F",87.73
"57498",200813,"A15415",1,"M",75.875
"57499",200813,"A15417",1,"M",79.115
"57500",200813,"A15418",1,"F",84.791
"57501",200813,"A15419",1,"F",86.333
"57502",200813,"A15420",1,"F",81.034
"57503",200813,"A15421",1,"M",76.96
"57504",200813,"A15422",1,"M",90.74
"57505",200813,"A15424",1,"M",82.74
"57506",200813,"A15425",1,"F",86.736
"57507",200813,"A15426",0,"M",93.027
"57508",200813,"A15427",1,"M",82.84
"57509",200813,"A15428",0,"F",77.296
"57510",200813,"A15431",1,"M",85.923
"57512",200813,"A15433",0,"M",84.777
"57513",200813,"A15434",1,"F",84.172
"57514",200813,"A15435",1,"F",76.851
"57515",200813,"A15436",0,"F",85.409
"57516",200813,"A15437",0,"M",74.75
"57517",200813,"A15439",1,"F",90.769
"57519",200813,"A15442",1,"M",86.541
"57520",200813,"A15443",0,"M",75.38
"57521",200813,"A15448",1,"F",85.076
"57522",200813,"A15449",1,"F",95.5
"57524",200813,"A15452",1,"F",86.583
"57525",200813,"A15453",1,"M",98.307
"57526",200813,"A15454",1,"M",0
"57528",200813,"A15456",0,"F",75
"57529",200813,"A15457",0,"M",83.333
"57530",200813,"A15458",0,"M",88.214
"57531",200813,"A15459",0,"F",83
"57532",200813,"A15460",0,"F",92.641
"57533",200813,"A15461",0,"F",91.403
"57534",200813,"A15462",0,"M",89.333
"57535",200813,"A15463",0,"F",85.74
"57536",200813,"A15465",0,"M",82.977
"57537",200813,"A15466",0,"M",92.037
"57538",200813,"A15468",1,"F",81.071
"57539",200813,"A15469",0,"M",72.487
"57540",200813,"A15470",0,"F",87.56
"57541",200813,"A15471",0,"M",75.5
"57542",200813,"A15472",0,"M",87.187
"57543",200813,"A15473",0,"F",85.14
"57544",200813,"A15475",0,"F",85.325
"57545",200813,"A15476",0,"F",90.769
"57546",200813,"A15477",0,"M",87.736
"57548",200813,"A15479",1,"F",0
"57550",200813,"A15482",0,"F",0
"57552",200813,"A15486",0,"M",90.829
"57553",200813,"A15487",0,"F",94.5
"57555",200813,"A15490",0,"M",74.763
"57556",200813,"A15491",1,"F",0
"57557",200813,"A15492",0,"M",86.82
"57558",200813,"A15494",0,"F",91.236
"57559",200813,"A15495",0,"F",91.037
"57560",200813,"A15496",0,"M",91.227
"57561",200813,"A15497",0,"F",89.48
"57562",200813,"A15499",0,"F",91.4
"57563",200813,"A15500",0,"M",81.6
"57564",200813,"A15537",0,"M",86.847
"57565",200813,"A15603",1,"M",72.152
"57566",200813,"A15642",1,"M",72.408
"57567",200813,"A15644",0,"M",75.423
"57568",200813,"A15653",1,"F",75.84
"57569",200813,"A15654",0,"F",72.627
"57570",200813,"A15656",1,"F",75.571
"57571",200813,"A15657",1,"M",85.574
"57573",200813,"A15661",1,"M",84.48
"57574",200813,"A15662",1,"M",83.071
"57575",200813,"A15663",1,"F",92.115
"57576",200813,"A15666",1,"M",83.884
"57577",200813,"A15667",1,"M",74.212
"57578",200813,"A15669",1,"M",83.87
"57579",200813,"A15671",1,"M",88.647
"57582",200813,"A15675",1,"M",88.857
"57584",200813,"A15677",1,"M",92.792
"57585",200813,"A15678",1,"F",82.17
"57587",200813,"A15682",0,"M",93
"57588",200813,"A15683",1,"F",92.26
"57589",200813,"A15686",1,"M",89.536
"57591",200813,"A15688",1,"F",89.348
"57592",200813,"A15689",0,"F",87.588
"57594",200813,"A15692",1,"M",77.611
"57595",200813,"A15693",0,"M",82.205
"57596",200813,"A15695",1,"M",73.969
"57597",200813,"A15696",1,"M",78.125
"57598",200813,"A15697",1,"F",83.692
"57599",200813,"A15701",0,"M",87.407
"57600",200813,"A15702",1,"M",74.136
"57601",200813,"A15703",1,"F",85.75
"57602",200813,"A15704",1,"M",92.076
"57603",200813,"A15705",1,"M",0
"57604",200813,"A15706",1,"M",94.714
"57605",200813,"A15707",1,"M",83.437
"57606",200813,"A15708",1,"M",83.5
"57608",200813,"A15713",1,"M",0
"57609",200813,"A15714",1,"F",0
"57610",200813,"A15716",0,"M",0
"57611",200813,"A15719",1,"M",0
"57612",200813,"A15720",0,"F",0
"57613",200813,"A15721",1,"M",0
"57614",200813,"A15722",1,"F",0
"57617",200813,"A16889",1,"M",57.428
"57618",200813,"A17052",1,"M",68.56
"57621",200813,"A17224",1,"M",70.303
"57622",200813,"A17230",1,"F",91.888
"57623",200813,"A17333",1,"M",75
"57624",200813,"A17334",1,"F",83.394
"57625",200813,"A17338",1,"F",83.7
"57627",200813,"A17348",1,"F",81.535
"57629",200813,"A17350",1,"F",87.272
"57630",200813,"A17354",1,"M",82.333
"57632",200813,"A17357",1,"F",83.923
"57635",200813,"A17367",1,"F",91.166
"57636",200813,"A17369",1,"F",85.274
"57637",200813,"A17370",1,"M",73.568
"57638",200813,"A17372",1,"M",82.622
"57641",200813,"A17401",1,"M",73.207
"57643",200813,"A17403",1,"M",75.293
"57644",200813,"A17412",1,"M",79.46
"57645",200813,"A17414",1,"M",80.963
"57646",200813,"A17432",1,"F",90.909
"57647",200813,"A17434",1,"M",77.025
"57648",200813,"A17451",1,"F",90.9
"57649",200813,"A17453",1,"F",89.315
"57650",200813,"A17455",0,"M",82.869
"57652",200813,"A17458",1,"M",89.693
"57653",200813,"A17459",1,"F",93.055
"57654",200813,"A17461",1,"F",83.416
"57655",200813,"A17462",1,"F",81.04
"57656",200813,"A17463",1,"M",88.08
"57657",200813,"A17465",1,"M",71.814
"57658",200813,"A17467",1,"M",88.758
"57659",200813,"A17468",1,"F",74.575
"57660",200813,"A17469",1,"M",83.68
"57662",200813,"A17471",1,"M",74.666
"57663",200813,"A17472",1,"F",86.66
"57664",200813,"A17473",1,"F",79.018
"57665",200813,"A17475",1,"M",78.787
"57666",200813,"A17476",1,"M",76.612
"57667",200813,"A17477",1,"M",78.235
"57669",200813,"A17479",1,"M",81.02
"57670",200813,"A17480",1,"M",95.92
"57671",200813,"A17483",0,"M",80.377
"57672",200813,"A17484",1,"F",85.675
"57674",200813,"A17486",1,"M",74.589
"57675",200813,"A17487",1,"F",81.166
"57676",200813,"A17488",1,"M",86.371
"57677",200813,"A17489",1,"F",86.159
"57678",200813,"A17491",1,"M",74.814
"57679",200813,"A17492",1,"M",82.369
"57680",200813,"A17493",0,"M",78.695
"57681",200813,"A17494",1,"M",84.5
"57682",200813,"A17495",1,"F",92.826
"57683",200813,"A17496",1,"M",74.52
"57685",200813,"A17500",1,"F",87.416
"57686",200813,"A17502",1,"M",76.16
"57687",200813,"A17503",1,"F",89.864
"57688",200813,"A17504",1,"M",74.551
"57689",200813,"A17505",1,"M",77.818
"57690",200813,"A17506",1,"M",77.191
"57691",200813,"A17507",1,"M",79.69
"57692",200813,"A17508",1,"M",75.604
"57693",200813,"A17509",1,"M",76.941
"57694",200813,"A17512",1,"M",83.596
"57695",200813,"A17513",1,"M",79.512
"57696",200813,"A17514",1,"F",84.113
"57697",200813,"A17517",1,"F",78.982
"57698",200813,"A17518",1,"M",90.704
"57701",200813,"A17522",1,"F",82.666
"57703",200813,"A17525",0,"M",74.304
"57704",200813,"A17526",1,"F",85.333
"57705",200813,"A17534",1,"M",79.79
"57706",200813,"A17539",0,"M",74.339
"57707",200813,"A17562",0,"M",78.402
"57709",200813,"A17568",1,"M",70.184
"57710",200813,"A17573",0,"M",75.58
"57711",200813,"A17577",1,"M",87.184
"57712",200813,"A17581",1,"M",77.486
"57713",200813,"A17583",1,"M",91.5
"57714",200813,"A17584",1,"F",87.405
"57715",200813,"A17585",1,"F",77.131
"57716",200813,"A17586",1,"F",85.045
"57717",200813,"A17587",1,"F",80.23
"57718",200813,"A17589",1,"M",81.521
"57719",200813,"A17592",1,"M",96.195
"57720",200813,"A17593",1,"F",88.756
"57721",200813,"A17594",1,"M",82.484
"57722",200813,"A17595",1,"F",86.076
"57723",200813,"A17596",1,"F",84.729
"57724",200813,"A17597",1,"F",87
"57725",200813,"A17598",1,"F",80.487
"57726",200813,"A17599",1,"F",86.371
"57727",200813,"A17600",1,"F",82.536
"57728",200813,"A17602",1,"M",91.842
"57729",200813,"A17603",1,"F",91.19
"57730",200813,"A17604",1,"F",88
"57731",200813,"A17605",1,"F",84.882
"57732",200813,"A17606",1,"M",83.216
"57733",200813,"A17608",1,"M",71.731
"57734",200813,"A17609",1,"M",76.588
"57735",200813,"A17611",1,"M",71.461
"57736",200813,"A17612",1,"M",70.611
"57737",200813,"A17614",1,"M",80.729
"57738",200813,"A17616",1,"F",77.793
"57739",200813,"A17617",1,"F",90.518
"57740",200813,"A17618",1,"F",89.575
"57741",200813,"A17621",1,"F",88.038
"57742",200813,"A17622",1,"F",80.361
"57743",200813,"A17623",1,"M",85.794
"57746",200813,"A17629",1,"M",71.117
"57747",200813,"A17630",1,"F",82.428
"57748",200813,"A17631",1,"M",64.851
"57749",200813,"A17632",1,"M",83.733
"57751",200813,"A17634",1,"M",82.114
"57753",200813,"A17636",0,"M",78.524
"57754",200813,"A17640",1,"M",81
"57756",200813,"A17643",0,"M",81.708
"57757",200813,"A17644",1,"M",85.24
"57758",200813,"A17652",1,"M",79.116
"57759",200813,"A17655",0,"M",77.54
"57760",200813,"A17658",1,"F",76.891
"57761",200813,"A17659",0,"M",73.058
"57765",200813,"A17674",1,"M",80.128
"57766",200813,"A17675",0,"F",86.107
"57768",200813,"A17677",0,"M",76.75
"57769",200813,"A17679",1,"F",88.88
"57770",200813,"A17680",1,"M",86.636
"57771",200813,"A17681",1,"M",79.925
"57772",200813,"A17682",1,"F",90.045
"57773",200813,"A17684",1,"F",91.642
"57777",200813,"A18244",0,"M",70.783
"57779",200813,"A18259",1,"F",74.148
"57780",200813,"A18266",1,"F",85.128
"57781",200813,"A18341",1,"M",75.274
"57783",200813,"A18385",1,"M",80.304
"57784",200813,"A18390",1,"M",72.473
"57785",200813,"A18392",1,"M",72.37
"57786",200813,"A18397",1,"M",77.491
"57788",200813,"A18400",1,"F",76.96
"57789",200813,"A18407",1,"M",78.211
"57790",200813,"A18419",1,"F",86.326
"57791",200813,"A18428",1,"M",75.689
"57792",200813,"A18452",1,"M",89.568
"57793",200813,"A18471",0,"M",70.859
"57796",200813,"A18843",0,"M",76.229
"57797",200813,"A18870",1,"M",69.363
"57799",200813,"A18884",1,"M",77.396
"57801",200813,"A18892",1,"F",83.979
"57802",200813,"A18902",1,"F",94.03
"57804",200813,"A18909",1,"F",85.189
"57810",200813,"A18954",1,"M",93.794
"57812",200813,"A18983",1,"M",87.511
"57813",200813,"A18985",1,"M",88.156
"57814",200813,"A18993",0,"M",76.636
"57816",200813,"A18999",1,"M",93.086
"57817",200813,"A19003",0,"M",73.907
"57819",200813,"A19005",1,"F",91.352
"57820",200813,"A19006",1,"M",86.148
"57821",200813,"A19008",1,"F",86.133
"57822",200813,"A19010",1,"F",75.15
"57823",200813,"A19011",1,"F",90.326
"57824",200813,"A19012",1,"F",90
"57825",200813,"A19013",1,"M",87.184
"57826",200813,"A19014",1,"M",84.019
"57828",200813,"A19029",1,"M",80.6
"57830",200813,"A19039",0,"M",76.35
"57831",200813,"A19040",1,"M",82.2
"57832",200813,"A19041",1,"F",88.032
"57833",200813,"A19042",1,"F",78.473
"57834",200813,"A19043",1,"F",92.157
"57835",200813,"A19044",1,"F",86.81
"57836",200813,"A19045",1,"M",79
"57837",200813,"A19048",1,"M",81.263
"57838",200813,"A19049",1,"M",79.648
"57841",200813,"A19052",1,"F",83.918
"57842",200813,"A19053",1,"M",86.794
"57843",200813,"A19055",1,"M",88.432
"57844",200813,"A19058",1,"M",94.088
"57845",200813,"A19061",1,"M",81.789
"57846",200813,"A19064",1,"F",83.5
"57847",200813,"A19065",0,"M",78.85
"57848",200813,"A19066",1,"F",81.947
"57850",200813,"A19068",1,"M",80
"57852",200813,"A19071",1,"M",77.216
"57853",200813,"A19072",0,"M",72.968
"57854",200813,"A19076",1,"M",85.756
"57856",200813,"A19078",0,"F",79.94
"57857",200813,"A19080",1,"F",90.55
"57858",200813,"A19081",1,"M",83.805
"57859",200813,"A19083",1,"M",86
"57860",200813,"A19086",1,"M",98.666
"57862",200813,"A19088",1,"M",82.44
"57863",200813,"A19089",1,"M",91.206
"57864",200813,"A19090",1,"M",83.913
"57865",200813,"A19093",0,"F",85.72
"57866",200813,"A19095",1,"F",77.428
"57867",200813,"A19096",1,"F",87.68
"57868",200813,"A19099",1,"M",79.666
"57869",200813,"A19101",1,"F",89.307
"57872",200813,"A19104",1,"F",91.13
"57875",200813,"A19110",1,"M",93.653
"57877",200813,"A19113",1,"M",76
"57878",200813,"A19114",1,"M",86.785
"57879",200813,"A19115",1,"F",92.708
"57881",200813,"A19117",1,"F",83.4
"57883",200813,"A19120",0,"M",68.127
"57886",200813,"A19124",1,"M",58.769
"57888",200813,"A19126",0,"M",72.375
"57889",200813,"A19129",1,"F",81.857
"57890",200813,"A19130",1,"M",90.538
"57891",200813,"A19132",1,"M",96.846
"57892",200813,"A19133",1,"M",83.785
"57893",200813,"A19134",0,"M",97.244
"57894",200813,"A19135",1,"M",89
"57895",200813,"A19136",1,"M",85.142
"57897",200813,"A19138",0,"M",77.085
"57898",200813,"A19139",1,"M",86.6
"57899",200813,"A19140",1,"M",77.187
"57900",200813,"A19141",1,"F",87.083
"57902",200813,"A19144",1,"M",62.5
"57903",200813,"A19146",0,"F",90.291
"57904",200813,"A19148",0,"M",78.833
"57906",200813,"A19150",0,"F",83.285
"57907",200813,"A19151",0,"M",70.521
"57909",200813,"A19153",0,"F",75.148
"57910",200813,"A19154",1,"M",72
"57911",200813,"A19155",1,"M",87.25
"57912",200813,"A19156",0,"M",84.795
"57913",200813,"A19158",1,"F",75.818
"57914",200813,"A19159",0,"M",81.575
"57916",200813,"A19161",1,"F",82.285
"57917",200813,"A19162",0,"M",88.163
"57918",200813,"A19164",0,"M",74.617
"57919",200813,"A19166",0,"M",91.584
"57920",200813,"A19167",0,"M",68.074
"57921",200813,"A19168",0,"M",71.545
"57922",200813,"A19169",0,"M",85.181
"57923",200813,"A19170",0,"F",82.188
"57924",200813,"A19172",1,"M",0
"57925",200813,"A19173",0,"M",73.675
"57926",200813,"A19174",0,"F",83.108
"57927",200813,"A19175",1,"F",0
"57928",200813,"A19176",0,"M",74.567
"57929",200813,"A19177",1,"F",0
"57930",200813,"A19178",1,"F",0
"57931",200813,"A19180",0,"M",81.647
"57932",200813,"A19183",1,"F",0
"57933",200813,"A19184",1,"M",0
"57935",200813,"A19957",1,"M",73.868
"57936",200813,"A19965",0,"M",73.393
"57937",200813,"A19993",1,"M",69.428
"57939",200813,"A20011",0,"M",73.163
"57941",200813,"A20016",1,"F",84.891
"57942",200813,"A20018",0,"M",67.348
"57943",200813,"A20020",1,"F",83.133
"57944",200813,"A20024",1,"M",83.736
"57945",200813,"A20025",1,"M",78.377
"57946",200813,"A20027",1,"M",79.45
"57947",200813,"A20036",0,"M",66.431
"57948",200813,"A20038",1,"F",81.381
"57950",200813,"A20044",1,"M",78.88
"57953",200813,"A20049",1,"M",77.492
"57954",200813,"A20051",1,"M",76.142
"57956",200813,"A20055",1,"M",89.5
"57957",200813,"A20058",1,"F",73.333
"57959",200813,"A20065",1,"F",84.634
"57960",200813,"A20120",0,"M",73.186
"57962",200813,"A20202",1,"M",81.666
"57963",200813,"A20236",1,"F",87.6
"57964",200813,"A20237",1,"F",89.448
"57967",200813,"A20250",1,"F",94.046
"57968",200813,"A20260",1,"M",94.169
"57969",200813,"A20261",1,"M",81.513
"57972",200813,"A20266",0,"M",81.666
"57973",200813,"A20267",1,"M",87.25
"57974",200813,"A20269",1,"M",89.729
"57975",200813,"A20272",1,"F",91.722
"57976",200813,"A20278",1,"F",88.428
"57979",200813,"A20281",1,"F",80.945
"57980",200813,"A20283",1,"M",92.576
"57981",200813,"A20284",1,"M",82.901
"57983",200813,"A20287",1,"F",93.076
"57984",200813,"A20290",1,"M",91.875
"57985",200813,"A20292",1,"F",87.485
"57986",200813,"A20298",1,"M",79.916
"57988",200813,"A20301",1,"M",80.256
"57990",200813,"A20304",1,"F",90.068
"57991",200813,"A20305",1,"F",86.435
"57992",200813,"A20310",1,"M",92.72
"57993",200813,"A20311",1,"M",78.714
"57994",200813,"A20312",0,"M",76.134
"57995",200813,"A20317",1,"M",78.37
"57996",200813,"A20318",1,"M",87.92
"57997",200813,"A20319",1,"F",90.357
"57998",200813,"A20321",1,"M",81.884
"58000",200813,"A20324",0,"M",73.875
"58001",200813,"A20325",0,"M",76.742
"58002",200813,"A20326",1,"F",86.777
"58003",200813,"A20328",0,"M",94.16
"58004",200813,"A20329",1,"M",94.285
"58005",200813,"A20330",1,"M",77.538
"58006",200813,"A20331",0,"M",87.388
"58007",200813,"A20332",1,"F",80.666
"58008",200813,"A20333",1,"M",0
"58009",200813,"A20334",1,"M",0
"58012",200813,"A20339",1,"F",0
"58013",200813,"A20341",1,"M",0
"58015",200813,"A20344",0,"M",82.135
"58016",200813,"A20345",0,"M",84.628
"58017",200813,"A20346",1,"F",0
"58019",200813,"A20566",1,"F",72.123
"58020",200813,"A20580",0,"M",88.884
"58022",200813,"A20648",0,"M",72.741
"58023",200813,"A20667",1,"F",74.5
"58024",200813,"A20669",1,"M",93.026
"58025",200813,"A20672",1,"M",82.133
"58026",200813,"A20673",1,"F",86.517
"58028",200813,"A20675",1,"M",82.648
"58029",200813,"A20696",1,"M",80.562
"58031",200813,"A20707",1,"F",89.15
"58032",200813,"A20708",1,"F",84
"58033",200813,"A20709",1,"M",85.333
"58034",200813,"A20710",1,"M",88.478
"58035",200813,"A20711",1,"M",86.886
"58036",200813,"A20985",0,"M",74.351
"58037",200813,"A20998",1,"M",91.517
"58039",200813,"A21017",1,"M",81.653
"58040",200813,"A21031",1,"F",79.879
"58041",200813,"A21034",1,"F",80.593
"58043",200813,"A21044",1,"F",80.784
"58045",200813,"A21057",1,"M",73.863
"58046",200813,"A21059",1,"M",81.019
"58047",200813,"A21061",1,"M",77.098
"58050",200813,"A21065",1,"F",87.098
"58051",200813,"A21069",0,"F",84.762
"58052",200813,"A21071",1,"M",82.682
"58053",200813,"A21076",1,"M",85.978
"58054",200813,"A21078",1,"M",90.875
"58055",200813,"A21081",1,"M",71.58
"58056",200813,"A21085",1,"M",90.266
"58057",200813,"A21087",0,"M",79.868
"58058",200813,"A21099",1,"M",81.433
"58059",200813,"A21105",1,"M",75.088
"58060",200813,"A21106",1,"M",90.312
"58061",200813,"A21107",1,"F",91.224
"58062",200813,"A21108",1,"F",78.615
"58063",200813,"A21109",1,"M",84.061
"58064",200813,"A21111",1,"F",85.631
"58067",200813,"A21116",1,"F",95.117
"58068",200813,"A21118",1,"M",89.333
"58069",200813,"A21119",0,"M",68.142
"58070",200813,"A21124",1,"M",74.735
"58071",200813,"A21128",1,"F",79.291
"58072",200813,"A21129",1,"F",86.846
"58073",200813,"A21131",1,"M",75.333
"58074",200813,"A21132",1,"M",88.901
"58075",200813,"A21133",1,"M",82.204
"58076",200813,"A21134",1,"M",93.897
"58078",200813,"A21142",1,"F",84.783
"58082",200813,"A21152",1,"F",91.432
"58083",200813,"A21154",1,"M",85.5
"58084",200813,"A21155",1,"M",79.208
"58085",200813,"A21156",1,"F",88.636
"58086",200813,"A21159",1,"M",87.891
"58087",200813,"A21160",1,"F",77.227
"58088",200813,"A21163",1,"F",84.621
"58089",200813,"A21164",1,"F",86.548
"58090",200813,"A21168",0,"M",76.388
"58091",200813,"A21172",0,"F",85.555
"58092",200813,"A21175",1,"M",81.5
"58094",200813,"A21177",0,"M",68.541
"58095",200813,"A21180",0,"M",80.85
"58096",200813,"A21181",1,"M",83.92
"58097",200813,"A21184",1,"M",83
"58098",200813,"A21185",1,"M",83.12
"58100",200813,"A21187",1,"M",88.947
"58101",200813,"A21188",1,"M",82.4
"58102",200813,"A21189",1,"M",80.92
"58103",200813,"A21190",0,"M",83.127
"58104",200813,"A21193",1,"F",84.285
"58105",200813,"A21194",1,"M",89.115
"58107",200813,"A21198",1,"M",89.5
"58108",200813,"A21199",1,"M",87.482
"58110",200813,"A21203",1,"M",83.321
"58111",200813,"A21205",1,"F",94.097
"58113",200813,"A21208",1,"F",84.864
"58115",200813,"A21211",1,"M",95.6
"58116",200813,"A21213",1,"M",86.5
"58117",200813,"A21214",1,"M",82.833
"58118",200813,"A21216",1,"F",87.384
"58119",200813,"A21220",1,"F",83.846
"58120",200813,"A21221",1,"F",83.727
"58122",200813,"A21225",1,"F",82.181
"58124",200813,"A21227",1,"F",0
"58126",200813,"A21231",1,"F",85.437
"58127",200813,"A21232",1,"F",87.038
"58128",200813,"A21233",1,"M",0
"58129",200813,"A21235",1,"F",87.307
"58130",200813,"A21237",0,"F",87.647
"58134",200813,"A21242",0,"M",75.795
"58135",200813,"A21243",0,"M",91.9
"58136",200813,"A21244",0,"M",88.791
"58137",200813,"A21245",1,"M",82.153
"58138",200813,"A21247",0,"F",82.865
"58139",200813,"A21249",1,"M",84.062
"58141",200813,"A21251",1,"M",79.761
"58142",200813,"A21252",0,"M",71.459
"58143",200813,"A21253",0,"M",81.578
"58144",200813,"A21255",0,"M",82.363
"58145",200813,"A21256",1,"M",0
"58146",200813,"A21257",1,"M",0
"58147",200813,"A21260",0,"M",78.969
"58149",200813,"A21263",0,"M",84.944
"58151",200813,"A21265",0,"F",82.8
"58153",200813,"A21267",0,"F",78.81
"58154",200813,"A21268",0,"F",85.968
"58155",200813,"A21270",0,"F",72.694
"58156",200813,"A21273",0,"F",94
"58157",200813,"A21274",0,"M",92.642
"58158",200813,"A21275",0,"F",98.545
"58159",200813,"A21276",0,"M",75.692
"58162",200813,"A21523",0,"M",72.472
"58163",200813,"A21613",1,"M",72.914
"58167",200813,"A21695",0,"F",82.775
"58168",200813,"A21710",1,"M",88.49
"58170",200813,"A21716",1,"M",67.75
"58173",200813,"A21730",1,"F",86.472
"58178",200813,"A21741",1,"F",78.338
"58179",200813,"A21742",1,"M",84.977
"58181",200813,"A21744",1,"F",97.14
"58183",200813,"A21765",0,"M",85.195
"58184",200813,"A21773",0,"M",87.891
"58185",200813,"A21776",0,"M",77.114
"58186",200813,"A21781",1,"F",88.54
"58187",200813,"A21784",1,"M",96.285
"58188",200813,"A21785",1,"F",87.466
"58189",200813,"A21786",1,"M",77.162
"58190",200813,"A21787",1,"M",87.6
"58191",200813,"A21788",1,"M",87.106
"58192",200813,"A21790",1,"M",89.638
"58195",200813,"A21797",0,"M",87.522
"58196",200813,"A21798",1,"F",88.49
"58197",200813,"A21799",1,"M",83.684
"58198",200813,"A21800",1,"F",92.464
"58199",200813,"A21801",1,"F",77.796
"58201",200813,"A21804",1,"M",75.64
"58203",200813,"A21810",0,"F",79.188
"58204",200813,"A21813",1,"F",89.68
"58206",200813,"A21817",1,"M",83.343
"58207",200813,"A21821",1,"M",84.8
"58208",200813,"A21823",1,"M",93.8
"58210",200813,"A21830",1,"F",87.628
"58211",200813,"A21832",1,"M",84.925
"58213",200813,"A21838",0,"M",79.328
"58214",200813,"A21839",0,"M",78.278
"58215",200813,"A21847",1,"M",84.142
"58216",200813,"A21848",1,"M",87.075
"58217",200813,"A21849",1,"M",64.45
"58218",200813,"A21850",1,"F",75.216
"58219",200813,"A21851",1,"M",88.764
"58220",200813,"A21852",0,"M",81.323
"58222",200813,"A21855",1,"F",91.041
"58223",200813,"A21856",1,"M",83.333
"58224",200813,"A21858",0,"F",81.048
"58225",200813,"A21859",1,"M",81.92
"58226",200813,"A21860",0,"F",85.68
"58227",200813,"A21861",1,"F",62.875
"58228",200813,"A21864",1,"M",84.3
"58230",200813,"A21867",0,"M",77.109
"58232",200813,"A21871",1,"M",81.242
"58233",200813,"A21882",0,"M",80.841
"58235",200813,"A21885",0,"M",72.723
"58236",200813,"A21887",1,"M",81.833
"58237",200813,"A21888",1,"F",86
"58238",200813,"A21889",1,"M",83.68
"58239",200813,"A21891",1,"F",78
"58240",200813,"A21893",1,"F",88.826
"58241",200813,"A21895",0,"F",90.483
"58243",200813,"A21900",0,"M",77.189
"58245",200813,"A21903",0,"F",84.25
"58246",200813,"A21908",1,"M",86.88
"58247",200813,"A21909",1,"F",91.894
"58248",200813,"A21910",1,"F",94.346
"58254",200813,"A21924",0,"F",85.903
"58256",200813,"A21929",1,"F",86.384
"58257",200813,"A21931",1,"M",73.666
"58261",200813,"A21935",0,"M",88.916
"58262",200813,"A21936",0,"M",87
"58263",200813,"A21937",0,"F",96.541
"58265",200813,"A21941",1,"M",87.133
"58266",200813,"A21942",0,"M",86.02
"58267",200813,"A21945",1,"M",74.181
"58270",200813,"A21950",1,"F",83.066
"58271",200813,"A21951",1,"M",83.125
"58272",200813,"A21953",1,"M",93.125
"58273",200813,"A21956",1,"F",87.941
"58274",200813,"A21957",1,"F",90.937
"58275",200813,"A21958",1,"F",91.312
"58277",200813,"A21960",1,"M",90.23
"58280",200813,"A21965",1,"M",83.555
"58281",200813,"A21966",1,"F",94.384
"58282",200813,"A21967",1,"F",96.23
"58283",200813,"A21968",1,"M",81.066
"58285",200813,"A21970",0,"F",89.333
"58287",200813,"A21974",1,"F",82.071
"58288",200813,"A21976",0,"F",94.363
"58289",200813,"A21977",0,"M",81.897
"58290",200813,"A21979",1,"M",91.166
"58291",200813,"A21980",1,"M",84.923
"58293",200813,"A21983",0,"F",84.071
"58294",200813,"A21984",0,"F",83.261
"58295",200813,"A21985",0,"M",82.803
"58296",200813,"A21986",0,"F",88.26
"58297",200813,"A22387",1,"M",70.791
"58302",200813,"A22594",1,"M",74.541
"58303",200813,"A22603",1,"F",84.557
"58304",200813,"A22617",1,"M",81.035
"58305",200813,"A22639",1,"M",84.529
"58308",200813,"A22654",1,"M",76.976
"58309",200813,"A22666",1,"M",94.408
"58310",200813,"A22667",1,"F",86.528
"58311",200813,"A22668",1,"M",81.304
"58312",200813,"A22669",1,"F",89.733
"58313",200813,"A22673",1,"M",74.162
